order_id,order_date,sales_date,ship_date,ship_mode,outlet_type,year,customer_id,customer_name,date_of_birth,segment,product_id,product_name,category_of_goods,sub_category,location_id,country,region,state,city_type,postal_code,sale_id,sales,quantity,discount,profit
ORD000327,09-09-2019,01-09-2019,13-09-2019,First Class,Medium,2020,CUST000327,Natalie Wilson,02-06-2015,Corporate,PROD000327,Detergents - 964,Household Items,Detergents,85,India,North,West Bengal,Tier 2,700001,327,44994.1,8,0.1,9399.05
ORD000328,08-01-2020,26-02-2021,10-01-2020,Second Class,Small,2022,CUST000328,Susan Fox,17-07-1994,Corporate,PROD000328,Carrots - 272,Sessional Fruits & Vegetables,Carrots,41,India,South,Maharashtra,Tier 2,400001,328,31364.36,6,0.18,6157.52
ORD000329,05-11-2023,01-09-2022,11-11-2023,Same Day,Small,2019,CUST000329,Brenda Mcdaniel,04-01-1996,Consumer,PROD000329,Mops - 902,Household Items,Mops,6,India,South,Uttar Pradesh,Tier 1,226001,329,247.9,4,0.18,23.59
ORD000330,01-10-2023,04-04-2023,08-10-2023,Standard Class,Small,2023,CUST000330,Richard Key,25-03-1961,Consumer,PROD000330,Sandwiches - 412,Fast Food,Sandwiches,98,India,South,Delhi,Village,110001,330,7277.82,10,0.38,1200.66
ORD000331,22-04-2022,26-02-2019,24-04-2022,First Class,Small,2019,CUST000331,Belinda Atkins,26-10-1965,Corporate,PROD000331,Sandwiches - 566,Fast Food,Sandwiches,86,India,South,Uttar Pradesh,Tier 2,226001,331,6631.04,2,0.03,1227.63
ORD000332,21-11-2019,15-09-2020,26-11-2019,First Class,Small,2019,CUST000332,Laurie Green,20-04-1976,Corporate,PROD000332,Tables - 375,Furniture,Tables,83,India,North,Gujarat,Tier 2,380001,332,22316.85,4,0.02,3446.59
ORD000333,21-11-2020,27-05-2020,22-11-2020,Same Day,Medium,2020,CUST000333,Darryl Hayes,04-09-1958,Corporate,PROD000333,Sofas - 346,Furniture,Sofas,113,India,West,Rajasthan,Village,302001,333,20346.4,6,0.3,3028.49
ORD000334,03-04-2019,28-01-2022,08-04-2019,Second Class,Large,2021,CUST000334,Cassandra Stevens,25-03-1981,Consumer,PROD000334,Apples - 526,Sessional Fruits & Vegetables,Apples,20,India,East,Gujarat,Village,380001,334,28580.57,9,0.03,5117.13
ORD000335,19-11-2023,01-07-2021,20-11-2023,Standard Class,Small,2022,CUST000335,Zachary Cooley,24-02-2000,Corporate,PROD000335,Fans - 933,Electric Appliances,Fans,81,India,South,Karnataka,Village,560001,335,31957.99,9,0.42,3332.31
ORD000336,10-01-2022,11-01-2022,12-01-2022,First Class,Large,2022,CUST000336,Heather Burton,18-05-1969,Consumer,PROD000336,Burgers - 986,Fast Food,Burgers,92,India,East,West Bengal,Tier 2,700001,336,20513.32,3,0.16,2902.75
ORD000337,21-10-2020,09-10-2021,23-10-2020,Standard Class,Small,2020,CUST000337,Jasmine Adams,03-02-1951,Corporate,PROD000337,Carrots - 385,Sessional Fruits & Vegetables,Carrots,39,India,East,Karnataka,Tier 2,560001,337,19978.61,9,0.19,3804.52
ORD000338,23-07-2020,24-12-2020,28-07-2020,Standard Class,Large,2019,CUST000338,Michael Davis,30-05-2015,Consumer,PROD000338,Mops - 875,Household Items,Mops,91,India,West,Gujarat,Tier 1,380001,338,34131.65,3,0.21,6988.07
ORD000339,25-04-2022,01-05-2020,30-04-2022,First Class,Medium,2022,CUST000339,Alyssa Bowen,12-01-1978,Corporate,PROD000339,Pizzas - 427,Fast Food,Pizzas,73,India,East,Gujarat,Tier 1,380001,339,22654.46,6,0.29,4245.05
ORD000340,04-09-2023,12-08-2019,08-09-2023,Same Day,Small,2020,CUST000340,Jason Green,21-04-1990,Consumer,PROD000340,Buckets - 125,Household Items,Buckets,20,India,East,Gujarat,Village,380001,340,10838.19,5,0.23,1102.31
ORD000341,14-08-2020,12-02-2019,15-08-2020,Second Class,Small,2021,CUST000341,Angela Lee,15-04-2001,Corporate,PROD000341,Tomatoes - 595,Sessional Fruits & Vegetables,Tomatoes,44,India,North,Delhi,Tier 1,110001,341,6935.1,9,0.38,745.93
ORD000342,23-01-2019,06-02-2021,24-01-2019,Standard Class,Medium,2021,CUST000342,Casey Jenkins,23-04-1997,Consumer,PROD000342,Fries - 881,Fast Food,Fries,27,India,North,Delhi,Tier 2,110001,342,371.72,4,0.07,59.4
ORD000343,30-08-2020,06-11-2021,04-09-2020,First Class,Large,2020,CUST000343,Kathleen Trevino,20-07-2000,Corporate,PROD000343,Mangoes - 721,Sessional Fruits & Vegetables,Mangoes,48,India,East,Uttar Pradesh,Tier 1,226001,343,32595.39,10,0.38,3210.53
ORD000344,23-04-2023,05-11-2020,30-04-2023,Standard Class,Large,2019,CUST000344,Joseph Brown,15-07-2009,Corporate,PROD000344,Mops - 427,Household Items,Mops,7,India,North,Karnataka,Tier 1,560001,344,20801.68,9,0.1,2833.13
ORD000345,04-03-2022,30-08-2019,10-03-2022,First Class,Large,2020,CUST000345,Michael Clements,04-09-2015,Consumer,PROD000345,Mops - 311,Household Items,Mops,91,India,West,Gujarat,Tier 1,380001,345,23280.38,2,0.42,3081.76
ORD000346,05-12-2021,08-10-2021,11-12-2021,Same Day,Large,2023,CUST000346,Shannon Morales,04-05-1988,Consumer,PROD000346,Fries - 853,Fast Food,Fries,68,India,West,Punjab,Tier 2,160001,346,32911.29,8,0.07,5127.84
ORD000347,25-04-2023,14-07-2019,29-04-2023,First Class,Small,2022,CUST000347,Roger Lewis,27-04-1992,Corporate,PROD000347,Refrigerators - 807,Electric Appliances,Refrigerators,51,India,West,Delhi,Tier 1,110001,347,8955.05,3,0.21,1419.23
ORD000348,11-09-2023,07-12-2019,13-09-2023,Same Day,Small,2021,CUST000348,Ashley Benjamin,02-08-1951,Corporate,PROD000348,Milk - 273,Dairy Products,Milk,41,India,South,Maharashtra,Tier 2,400001,348,43044.02,8,0.18,4221.48
ORD000349,03-09-2021,10-02-2023,08-09-2021,Standard Class,Small,2021,CUST000349,Amber Jones,01-06-1964,Corporate,PROD000349,Detergents - 519,Household Items,Detergents,69,India,North,Madhya Pradesh,Village,462001,349,32081.74,2,0.14,5619.66
ORD000350,18-07-2022,13-08-2020,23-07-2022,Second Class,Large,2021,CUST000350,Tina Mclaughlin,08-04-1993,Consumer,PROD000350,Microwaves - 498,Electric Appliances,Microwaves,104,India,West,West Bengal,Tier 1,700001,350,41129.82,3,0.07,7946.28
ORD000351,30-06-2019,26-11-2022,04-07-2019,First Class,Small,2022,CUST000351,Tina Lynch,04-09-2000,Corporate,PROD000351,Sofas - 231,Furniture,Sofas,7,India,North,Karnataka,Tier 1,560001,351,44082.7,5,0.27,4841.49
ORD000352,10-05-2023,07-07-2021,15-05-2023,Same Day,Medium,2019,CUST000352,Ryan Jackson,28-06-1960,Consumer,PROD000352,Mangoes - 832,Sessional Fruits & Vegetables,Mangoes,39,India,East,Karnataka,Tier 2,560001,352,13492.83,7,0.38,1508.41
ORD000353,18-04-2019,07-06-2021,22-04-2019,Second Class,Small,2022,CUST000353,Steven Ward,25-08-2005,Consumer,PROD000353,Fans - 600,Electric Appliances,Fans,37,India,South,Punjab,Tier 2,160001,353,47006.35,7,0.25,8509.91
ORD000354,05-03-2021,19-05-2019,07-03-2021,Standard Class,Large,2021,CUST000354,Elizabeth Johnson,20-08-1969,Consumer,PROD000354,Washing Machines - 905,Electric Appliances,Washing Machines,6,India,South,Uttar Pradesh,Tier 1,226001,354,5978.59,8,0.41,524.68
ORD000355,23-09-2020,20-06-2021,25-09-2020,Second Class,Medium,2019,CUST000355,Hannah Coleman,26-02-2017,Consumer,PROD000355,Yogurt - 663,Dairy Products,Yogurt,114,India,West,Madhya Pradesh,Tier 1,462001,355,22189.84,1,0.35,2705.76
ORD000356,28-02-2019,11-02-2021,05-03-2019,Same Day,Medium,2019,CUST000356,Christopher Garrison,20-01-2008,Consumer,PROD000356,Milk - 844,Dairy Products,Milk,113,India,West,Rajasthan,Village,302001,356,10107.45,8,0.13,1101.83
ORD000357,08-12-2023,15-12-2023,09-12-2023,First Class,Large,2020,CUST000357,Christopher Pena,02-11-2016,Consumer,PROD000357,Sofas - 145,Furniture,Sofas,11,India,South,Madhya Pradesh,Village,462001,357,17551.16,5,0.06,4785.37
ORD000358,15-09-2023,31-01-2020,16-09-2023,Second Class,Medium,2022,CUST000358,Bradley Graham,29-11-1963,Corporate,PROD000358,Yogurt - 599,Dairy Products,Yogurt,109,India,South,Madhya Pradesh,Tier 1,462001,358,32189.62,8,0.1,5425.1
ORD000359,20-08-2022,26-02-2023,22-08-2022,Second Class,Medium,2019,CUST000359,Linda Andrade,18-05-1990,Corporate,PROD000359,Sofas - 553,Furniture,Sofas,27,India,North,Delhi,Tier 2,110001,359,36126.61,4,0.11,9242.07
ORD000360,17-06-2023,17-12-2020,21-06-2023,Second Class,Medium,2023,CUST000360,Adrian Robinson,21-07-1970,Consumer,PROD000360,Fries - 928,Fast Food,Fries,34,India,North,Punjab,Tier 2,160001,360,34061.32,10,0.03,3758.74
ORD000361,20-06-2023,30-10-2019,26-06-2023,First Class,Medium,2021,CUST000361,Michael Parks,29-12-1991,Corporate,PROD000361,Chairs - 486,Furniture,Chairs,21,India,West,Uttar Pradesh,Tier 2,226001,361,15500.73,9,0.34,1279.88
ORD000362,02-01-2020,10-07-2019,04-01-2020,First Class,Small,2019,CUST000362,Joseph Thomas,24-09-2004,Corporate,PROD000362,Mops - 555,Household Items,Mops,94,India,West,West Bengal,Tier 2,700001,362,34329.8,4,0.1,3585.31
ORD000363,09-09-2022,12-05-2019,11-09-2022,Standard Class,Medium,2022,CUST000363,Sergio Camacho,05-07-1971,Consumer,PROD000363,Chairs - 950,Furniture,Chairs,5,India,North,West Bengal,Village,700001,363,37201.18,8,0.2,6552.74
ORD000364,04-06-2019,07-08-2023,08-06-2019,First Class,Large,2020,CUST000364,Tommy Mcconnell,06-03-1965,Corporate,PROD000364,Fans - 230,Electric Appliances,Fans,29,India,South,Punjab,Village,160001,364,38276.14,5,0.11,5175.46
ORD000365,31-08-2019,19-08-2020,04-09-2019,Standard Class,Large,2020,CUST000365,Michelle Weiss,15-07-1993,Corporate,PROD000365,Butter - 917,Dairy Products,Butter,52,India,West,Gujarat,Village,380001,365,8889.84,9,0.08,1956.35
ORD000366,15-11-2019,21-05-2019,17-11-2019,Same Day,Medium,2019,CUST000366,Brandon Jackson,29-06-2016,Consumer,PROD000366,Tables - 980,Furniture,Tables,42,India,North,Punjab,Village,160001,366,31267.18,9,0.24,5384.38
ORD000367,19-03-2019,11-04-2021,23-03-2019,Same Day,Large,2019,CUST000367,James Perez,28-01-1966,Consumer,PROD000367,Fries - 881,Fast Food,Fries,120,India,South,Gujarat,Village,380001,367,32843.81,4,0.25,6881.08
ORD000368,08-02-2021,31-12-2020,15-02-2021,First Class,Large,2023,CUST000368,Julie Torres,30-08-1971,Corporate,PROD000368,Sofas - 723,Furniture,Sofas,58,India,North,Karnataka,Tier 2,560001,368,11528.01,7,0.49,716.33
ORD000369,30-05-2021,07-06-2020,06-06-2021,Second Class,Medium,2022,CUST000369,Jeanette Ortiz,27-06-2010,Consumer,PROD000369,Tomatoes - 648,Sessional Fruits & Vegetables,Tomatoes,21,India,West,Uttar Pradesh,Tier 2,226001,369,26457.12,2,0.09,6326.16
ORD000370,20-01-2023,11-05-2020,25-01-2023,Same Day,Medium,2023,CUST000370,Vanessa Everett,16-05-1974,Corporate,PROD000370,Beds - 843,Furniture,Beds,99,India,South,West Bengal,Village,700001,370,46266.45,4,0.15,11056.51
ORD000371,17-01-2020,25-08-2019,21-01-2020,Same Day,Medium,2019,CUST000371,Denise Rodriguez,24-10-1952,Corporate,PROD000371,Refrigerators - 159,Electric Appliances,Refrigerators,13,India,North,Uttar Pradesh,Tier 1,226001,371,1352.14,1,0.18,301.11
ORD000372,23-08-2021,08-07-2021,24-08-2021,First Class,Small,2019,CUST000372,Kimberly Ortiz,29-05-2000,Consumer,PROD000372,Carrots - 266,Sessional Fruits & Vegetables,Carrots,117,India,North,Karnataka,Village,560001,372,22101.79,1,0.31,2736.26
ORD000373,03-10-2019,28-06-2019,08-10-2019,Second Class,Medium,2020,CUST000373,Courtney Gibson,02-02-2004,Consumer,PROD000373,Mangoes - 338,Sessional Fruits & Vegetables,Mangoes,66,India,South,Rajasthan,Village,302001,373,7737.4,6,0.23,1719.94
ORD000374,24-12-2020,22-01-2021,25-12-2020,Standard Class,Small,2021,CUST000374,William Wright,08-09-1959,Corporate,PROD000374,Utensils - 146,Household Items,Utensils,20,India,East,Gujarat,Village,380001,374,20515.9,7,0.21,3113.44
ORD000375,24-05-2021,29-01-2019,30-05-2021,First Class,Large,2023,CUST000375,Michael Mendez,12-08-1991,Consumer,PROD000375,Butter - 146,Dairy Products,Butter,97,India,West,Karnataka,Tier 1,560001,375,47423.71,1,0.42,4079.88
ORD000376,27-02-2021,15-07-2023,04-03-2021,Standard Class,Large,2022,CUST000376,Ivan Blair,11-06-1974,Consumer,PROD000376,Detergents - 296,Household Items,Detergents,100,India,East,Rajasthan,Tier 2,302001,376,41107.77,1,0.32,5417.74
ORD000377,06-07-2022,10-12-2020,11-07-2022,First Class,Large,2020,CUST000377,Alex Lewis,09-10-1970,Corporate,PROD000377,Fans - 583,Electric Appliances,Fans,95,India,West,Delhi,Village,110001,377,34014.9,6,0.11,4954.48
ORD000378,02-10-2023,02-11-2022,03-10-2023,Standard Class,Large,2019,CUST000378,Andrea Johnson,16-12-1980,Consumer,PROD000378,Fans - 195,Electric Appliances,Fans,10,India,West,Gujarat,Tier 2,380001,378,27627.97,6,0.29,4312.67
ORD000379,21-09-2022,09-01-2020,27-09-2022,Standard Class,Small,2022,CUST000379,Alexandra Sanders,31-05-1997,Consumer,PROD000379,Tomatoes - 549,Sessional Fruits & Vegetables,Tomatoes,15,India,North,Gujarat,Village,380001,379,47534.31,2,0.05,9162.32
ORD000380,03-12-2022,15-06-2023,05-12-2022,Standard Class,Small,2023,CUST000380,Thomas Garcia,03-03-2013,Corporate,PROD000380,Yogurt - 440,Dairy Products,Yogurt,5,India,North,West Bengal,Village,700001,380,32249.38,2,0.32,5053.71
ORD000381,27-01-2020,24-06-2019,31-01-2020,Second Class,Small,2023,CUST000381,Alan Jones,29-01-2004,Consumer,PROD000381,Fans - 919,Electric Appliances,Fans,106,India,East,Karnataka,Village,560001,381,31819.93,6,0.37,4180.73
ORD000382,21-12-2023,09-04-2019,27-12-2023,Standard Class,Large,2022,CUST000382,Victor Reyes,31-12-1979,Corporate,PROD000382,Tables - 115,Furniture,Tables,77,India,East,Uttar Pradesh,Tier 2,226001,382,46085.21,9,0.1,11050.68
ORD000482,11-04-2021,12-12-2021,16-04-2021,Standard Class,Medium,2019,CUST000482,Jeremy Sloan,15-12-1968,Corporate,PROD000482,Burgers - 657,Fast Food,Burgers,96,India,South,Tamil Nadu,Tier 1,600001,482,19135.37,8,0.46,2602.65
ORD000483,08-12-2020,05-07-2023,12-12-2020,Second Class,Small,2023,CUST000483,Michael Smith,20-07-2003,Corporate,PROD000483,Utensils - 960,Household Items,Utensils,10,India,West,Gujarat,Tier 2,380001,483,3513.84,5,0.46,559.94
ORD000484,01-10-2020,25-09-2021,04-10-2020,Second Class,Small,2021,CUST000484,Amy Cox,31-10-1987,Consumer,PROD000484,Fans - 832,Electric Appliances,Fans,88,India,East,Maharashtra,Tier 1,400001,484,10296.57,3,0.4,1747.67
ORD000485,19-07-2019,05-07-2019,24-07-2019,Same Day,Small,2023,CUST000485,Jeremiah Harvey,02-01-1955,Corporate,PROD000485,Chairs - 466,Furniture,Chairs,92,India,East,West Bengal,Tier 2,700001,485,29553.04,1,0.05,7357.9
ORD000486,24-07-2022,04-10-2020,29-07-2022,First Class,Large,2019,CUST000486,Kevin Gibson,30-06-1976,Consumer,PROD000486,Sandwiches - 382,Fast Food,Sandwiches,81,India,South,Karnataka,Village,560001,486,30363.78,1,0.17,6890.87
ORD000487,10-04-2019,09-04-2022,14-04-2019,Standard Class,Small,2021,CUST000487,Rebecca Riley,21-04-2002,Corporate,PROD000487,Sandwiches - 132,Fast Food,Sandwiches,38,India,East,Punjab,Tier 1,160001,487,31986.27,4,0.09,3431.72
ORD000488,21-07-2023,01-10-2019,23-07-2023,Same Day,Medium,2019,CUST000488,Jennifer Guerrero,24-01-2018,Consumer,PROD000488,Butter - 266,Dairy Products,Butter,18,India,West,Delhi,Tier 2,110001,488,13422.02,6,0.22,1131.89
ORD000489,09-04-2022,03-10-2019,12-04-2022,Same Day,Large,2021,CUST000489,Laura Taylor,21-04-1997,Consumer,PROD000489,Utensils - 529,Household Items,Utensils,28,India,West,Uttar Pradesh,Village,226001,489,9339.69,2,0.44,1400.91
ORD000490,15-06-2023,29-06-2021,18-06-2023,First Class,Small,2023,CUST000490,Christian Shea,23-09-1991,Corporate,PROD000490,Pizzas - 237,Fast Food,Pizzas,63,India,West,Maharashtra,Tier 1,400001,490,9994.01,3,0.47,543.72
ORD000491,02-06-2019,18-04-2021,06-06-2019,Standard Class,Small,2023,CUST000491,Frederick Hartman,13-10-1954,Consumer,PROD000491,Fans - 740,Electric Appliances,Fans,96,India,South,Tamil Nadu,Tier 1,600001,491,40516.01,8,0.44,2528.1
ORD000492,21-01-2021,29-12-2019,25-01-2021,Same Day,Large,2021,CUST000492,Malik Diaz,28-05-1958,Corporate,PROD000492,Utensils - 512,Household Items,Utensils,120,India,South,Gujarat,Village,380001,492,35236.37,5,0.05,3432.61
ORD000493,12-04-2021,30-04-2023,19-04-2021,First Class,Small,2019,CUST000493,Linda Murphy,03-04-2007,Consumer,PROD000493,Milk - 543,Dairy Products,Milk,120,India,South,Gujarat,Village,380001,493,33780.56,9,0.4,4779.93
ORD000494,17-05-2022,16-09-2022,23-05-2022,First Class,Medium,2020,CUST000494,Sandra Greene,01-09-1983,Corporate,PROD000494,Butter - 525,Dairy Products,Butter,44,India,North,Delhi,Tier 1,110001,494,32914.76,3,0.45,1982.2
ORD000495,21-01-2020,27-12-2019,27-01-2020,Second Class,Small,2019,CUST000495,Harold Kelly,20-02-1989,Consumer,PROD000495,Chairs - 469,Furniture,Chairs,11,India,South,Madhya Pradesh,Village,462001,495,17197.94,9,0.49,2330.3
ORD000496,29-12-2021,02-03-2021,02-01-2022,Same Day,Small,2021,CUST000496,Brittany Perez,21-07-1994,Consumer,PROD000496,Butter - 701,Dairy Products,Butter,71,India,East,Punjab,Tier 2,160001,496,28524.61,3,0.09,2731.61
ORD000497,21-07-2023,27-07-2020,25-07-2023,Second Class,Small,2022,CUST000497,Jon Burns,13-03-2018,Corporate,PROD000497,Butter - 430,Dairy Products,Butter,34,India,North,Punjab,Tier 2,160001,497,40516.66,7,0.41,5127.32
ORD000498,15-04-2021,27-05-2022,19-04-2021,First Class,Large,2021,CUST000498,Cheryl Kennedy,01-12-1972,Consumer,PROD000498,Tomatoes - 513,Sessional Fruits & Vegetables,Tomatoes,92,India,East,West Bengal,Tier 2,700001,498,765.79,4,0.38,112.08
ORD000499,02-12-2020,08-05-2022,05-12-2020,First Class,Medium,2019,CUST000499,Brandon Wright,26-10-1975,Corporate,PROD000499,Tables - 653,Furniture,Tables,5,India,North,West Bengal,Village,700001,499,17987.19,2,0.4,2000.91
ORD000500,21-02-2020,04-02-2020,27-02-2020,First Class,Medium,2022,CUST000500,Justin Hayes,21-11-1997,Consumer,PROD000500,Buckets - 696,Household Items,Buckets,95,India,West,Delhi,Village,110001,500,16107.63,5,0.48,2356.16
ORD000501,29-11-2023,26-01-2023,30-11-2023,Same Day,Large,2022,CUST000501,Emily Taylor,05-04-1988,Corporate,PROD000501,Refrigerators - 390,Electric Appliances,Refrigerators,82,India,East,Delhi,Village,110001,501,22264.45,7,0.04,2473.6
ORD000502,06-04-2020,23-11-2022,10-04-2020,Standard Class,Medium,2019,CUST000502,Curtis Dominguez,16-08-1957,Consumer,PROD000502,Burgers - 730,Fast Food,Burgers,99,India,South,West Bengal,Village,700001,502,28894.66,2,0.16,4674.39
ORD000503,18-10-2021,27-08-2023,22-10-2021,Second Class,Medium,2023,CUST000503,Stephanie Sandoval,13-05-1964,Corporate,PROD000503,Utensils - 393,Household Items,Utensils,120,India,South,Gujarat,Village,380001,503,43509.21,5,0.32,3512.04
ORD000504,16-03-2022,28-11-2020,19-03-2022,Standard Class,Medium,2023,CUST000504,Lisa Soto,04-06-1980,Corporate,PROD000504,Pizzas - 949,Fast Food,Pizzas,110,India,East,Tamil Nadu,Village,600001,504,1925.7,8,0.2,335.6
ORD000505,13-09-2022,02-06-2021,15-09-2022,Standard Class,Medium,2023,CUST000505,Keith Perez,08-08-1988,Consumer,PROD000505,Carrots - 643,Sessional Fruits & Vegetables,Carrots,93,India,East,Tamil Nadu,Tier 1,600001,505,29910.58,8,0.06,3996.9
ORD000506,26-04-2021,16-05-2019,02-05-2021,First Class,Medium,2021,CUST000506,Daniel Thomas,01-11-1967,Corporate,PROD000506,Apples - 274,Sessional Fruits & Vegetables,Apples,58,India,North,Karnataka,Tier 2,560001,506,8264.48,3,0.08,1874.47
ORD000507,30-09-2019,24-11-2021,02-10-2019,Second Class,Small,2023,CUST000507,Jacqueline Thompson,20-10-2006,Consumer,PROD000507,Mangoes - 402,Sessional Fruits & Vegetables,Mangoes,8,India,East,Karnataka,Tier 1,560001,507,19219.04,4,0.36,3044.56
ORD000508,13-07-2022,08-12-2022,14-07-2022,First Class,Medium,2023,CUST000508,Nicole Porter,29-05-1989,Consumer,PROD000508,Butter - 608,Dairy Products,Butter,65,India,East,Uttar Pradesh,Village,226001,508,36793.93,7,0.39,3082.1
ORD000509,19-12-2022,25-09-2021,20-12-2022,First Class,Medium,2020,CUST000509,Whitney Freeman,22-07-1995,Corporate,PROD000509,Fans - 945,Electric Appliances,Fans,49,India,West,Maharashtra,Tier 2,400001,509,12481.93,3,0.48,862.8
ORD000510,12-07-2021,06-03-2021,16-07-2021,Standard Class,Large,2021,CUST000510,Daniel Thompson,23-08-1962,Corporate,PROD000510,Microwaves - 732,Electric Appliances,Microwaves,60,India,East,Delhi,Tier 1,110001,510,13808.69,10,0.02,2727.75
ORD000511,03-02-2019,20-08-2019,04-02-2019,Standard Class,Large,2020,CUST000511,Patricia Huber,01-10-2009,Corporate,PROD000511,Tomatoes - 729,Sessional Fruits & Vegetables,Tomatoes,24,India,West,Rajasthan,Tier 1,302001,511,4368.79,3,0.28,364.97
ORD000512,14-03-2021,30-10-2023,17-03-2021,First Class,Small,2019,CUST000512,Amber Erickson,21-10-1982,Consumer,PROD000512,Carrots - 953,Sessional Fruits & Vegetables,Carrots,73,India,East,Gujarat,Tier 1,380001,512,42563.7,9,0.17,10170.01
ORD000513,22-08-2019,09-11-2021,25-08-2019,Same Day,Medium,2022,CUST000513,Lance Miller,24-04-1965,Corporate,PROD000513,Milk - 331,Dairy Products,Milk,3,India,North,Maharashtra,Village,400001,513,44754.63,10,0.22,8526.1
ORD000514,20-05-2023,23-12-2022,26-05-2023,Second Class,Small,2022,CUST000514,Justin Williams,30-10-1976,Corporate,PROD000514,Beds - 972,Furniture,Beds,85,India,North,West Bengal,Tier 2,700001,514,30508.75,3,0.41,4428.34
ORD000515,07-06-2022,21-10-2022,10-06-2022,Second Class,Medium,2023,CUST000515,Ryan Myers,12-09-1960,Consumer,PROD000515,Mangoes - 467,Sessional Fruits & Vegetables,Mangoes,106,India,East,Karnataka,Village,560001,515,15281.79,4,0.24,3257.19
ORD000516,16-07-2019,19-09-2019,21-07-2019,Second Class,Small,2022,CUST000516,Dana Duran,01-03-1983,Corporate,PROD000516,Milk - 417,Dairy Products,Milk,18,India,West,Delhi,Tier 2,110001,516,3845.44,2,0.11,488.92
